バージョン,タイトル,ジャンル,アーティスト,プレー回数,BEGINNER 難易度,BEGINNER EXスコア,BEGINNER PGreat,BEGINNER Great,BEGINNER ミスカウント,BEGINNER クリアタイプ,BEGINNER DJ LEVEL,NORMAL 難易度,NORMAL EXスコア,NORMAL PGreat,NORMAL Great,NORMAL ミスカウント,NORMAL クリアタイプ,NORMAL DJ LEVEL,HYPER 難易度,HYPER EXスコア,HYPER PGreat,HYPER Great,HYPER ミスカウント,HYPER クリアタイプ,HYPER DJ LEVEL,ANOTHER 難易度,ANOTHER EXスコア,ANOTHER PGreat,ANOTHER Great,ANOTHER ミスカウント,ANOTHER クリアタイプ,ANOTHER DJ LEVEL,LEGGENDARIA 難易度,LEGGENDARIA EXスコア,LEGGENDARIA PGreat,LEGGENDARIA Great,LEGGENDARIA ミスカウント,LEGGENDARIA クリアタイプ,LEGGENDARIA DJ LEVEL,最終プレー日時
DJ TROOPERS,State Of The Art,TECHNOTRONICA,Sota Fujimori feat. cyborg AKEMI,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
DJ TROOPERS,STEEL NEEDLE,BREAK CORE,Scorpion,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,ASSIST CLEAR,---,11,2329,1092,145,5,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-25 11:07
DJ TROOPERS,switch,ULTIMATE J-POP,DAISUKE ASAKURA ex.ＴЁЯＲＡ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
DJ TROOPERS,THE DEEP STRIKER,NU STYLE GABBA,L.E.D.-G,0,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,NO PLAY,---,2019-10-19 17:22
DJ TROOPERS,the trigger of innocence,ETHNOTRONICA,Seiya Murai,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
DJ TROOPERS,Time to Air,DANCE SPEED,青龍,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
DJ TROOPERS,TROOPERS,ULTIMATE CORE,Des-TRACT,2,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,2340,1129,82,6,ASSIST CLEAR,AAA,12,2781,1296,189,4,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-22 10:12
DJ TROOPERS,Ubertreffen,PROGRESSIVE BAROQUE,TAKA respect for J.S.B.,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,2019-10-19 17:22
DJ TROOPERS,Wanna Party?,PIANO HOUSE,RAM,8,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,8,1494,736,22,0,FULLCOMBO CLEAR,AAA,11,2536,1246,44,9,HARD CLEAR,AAA,2020-02-22 08:13
DJ TROOPERS,エコ爺,80's EURO,Y&Co.,0,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
DJ TROOPERS,マチ子の唄,EDUCATION,AKIRA YAMAOKA,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
DJ TROOPERS,ミラージュ・レジデンス,FUSION,Jimmy Weckl,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
DJ TROOPERS,少年A,POST RENAISSANCE,Remixed by 少年ラジオ,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
DJ TROOPERS,華爛漫 -Flowers-,HYPER JAPANESQUE 2,ＴЁЯＲＡ,0,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
DJ TROOPERS,走馬灯 -The Last Song-,SOLDIER'S BALLAD,TAKA,0,0,0,0,0,---,NO PLAY,---,3,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,3y3s,DANCE SPEED,青龍,9,3,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3301,1520,261,38,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2020-02-15 12:12
EMPRESS,ALL I NEED YOUR LOVE,HARD CORE,GUHROOVY fw. M-Project,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,ALL MY TURN -このターンに、オレの全てを賭ける-,ONLY ONE EURO BEAT,SUPER STAR 満-MITSURU-,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,Arabian Rave Night,ARABIC HARDCORE,dj MAX STEROID,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,B4U(BEMANI FOR YOU MIX),RECKLESS RAVE,Remixed by DJ YOSHITAKA with Michael a la mode,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,3961,1742,477,38,HARD CLEAR,AA,2019-11-23 11:04
EMPRESS,Bahram Attack-猫叉Master Remix-,HOUSE,猫叉Master feat.JUNE,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,2589,1278,33,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-24 13:06
EMPRESS,BITTER CHOCOLATE STRIKER,JUMPSTYLE,L.E.D.-G,4,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3736,1788,160,23,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-15 12:53
EMPRESS,BRIDAL FESTIVAL !!!,HAPPY ☆ JIG,S.S.D. with ななっち,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,CaptivAte2～覚醒～,NOSTALISH REQUIEM,e-lma,0,1,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,Colorful Cookie,HAPPY HARDCORE,Lucky Vacuum,1,3,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3369,1617,135,13,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-23 10:40
EMPRESS,Cyber Force -DJ Yoshitaka Remix- ,BUCHIAGE TRANCE,Remixed by DJ YOSHITAKA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,Flash Back 90's,MEGA MIX,kors k as disconation,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2303,1125,53,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-30 08:34
EMPRESS,Fly Above,DREAM TRANCE,Sota Fujimori,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,8,2022,1006,10,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-12-21 07:31
EMPRESS,Go Beyond!!,TRANCE CORE,Ryu☆ Vs. Sota,4,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,2020,917,186,28,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-11-30 10:19
EMPRESS,HYPERION,MORNING FULL ON,L.E.D.,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2712,1331,50,4,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-24 12:50
EMPRESS,I'm Screaming LOVE,TECHNO POP,Creative Life,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,7,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,Jack,MIXTURE,DesQ,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,Just a Little Smile,NU SKOOL BREAKS,Sota Fujimori,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,11,2371,1106,159,4,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-09 12:28
EMPRESS,Kung-fu Empire,ASIAN JANGLE,飛燕流舞,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,2019-10-19 17:22
EMPRESS,Monkey Dance '09,EUROBEAT,Y&Co. Feat. DOMINO,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,naughty girl@Queen's Palace,TECH-BREAKBEATS,DJ Mass MAD Izm*,9,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2058,978,102,4,HARD CLEAR,AAA,11,2559,1204,151,9,HARD CLEAR,AAA,2019-11-30 10:16
EMPRESS,neogenesis,ENERGETIC TRANCE,DM Ashura,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,NΦ CRIME,DANCE MUSIC OF SORROW,C×F,0,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,Programmed World,PSY TRANCE(FULL ON),kors k as StripE,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,11,2235,1076,83,5,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-09 14:13
EMPRESS,Punch Love 仮面,E-DANCE POP,上野圭市(aka. Babyweapon，DJ SWAMI)feat.星野奏子,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,Queen's Tragedy,BIGBEAT,猫叉Master+,2,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2198,1065,68,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-02 13:03
EMPRESS,Secrets,TECH-PARA,good-cool ft. CHiCO,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,smooooch・∀・,CANDY RAVE,kors k,0,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,SOLITON BEAM,TECHNO,L.E.D.,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,THANK YOU FOR PLAYING,ONLY ONE EPILOGUE,SUPER STAR 満-MITSURU-,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,Turii ～Panta rhei～,ELEMENTAL CHANT,Zektbach,0,2,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,V2,PROGRESSIVE,TAKA,0,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,You'll say "Now!",ONLY ONE TECHNO,BLACK STAR 幸広-YUKIHIRO-,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,まほろば,J-DANCE POP,HHH+H,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,ハリツヤランデヴー,HOU-ROCK,Des-MASTERS,2,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2431,1183,65,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-30 08:37
EMPRESS,ミッドナイト堕天使,TRENDY TECHNO,Dr.Honda,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,2705,1312,81,7,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-02 08:17
EMPRESS,不沈艦CANDY,HARDCORE,Risk Junk,1,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,3121,1472,177,18,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-09 11:28
EMPRESS,凛として咲く花の如く,撫子ロック,紅色リトマス,0,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,卑弥呼,ESOTERIC SPEEDCORE,朱雀 VS 玄武,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,3520,1587,346,93,CLEAR,AA,0,0,0,0,---,NO PLAY,---,2019-11-30 12:08
EMPRESS,天空脳番長危機十六連打,RAGE AGAINST EMPRESS,D.J.SETUP,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,2522,1210,102,7,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-12-01 10:08
EMPRESS,山岡晃の「クイズ！家事都合！」,ポップス,AKIRA YAMAOKA feat.喜屋武ちあき,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
EMPRESS,鉄甲乙女-under the steel-,IRON CONCERTO,Seiya Murai,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,2159,1063,33,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-24 13:09
SIRIUS,Almagest,AKASHIC RECORDS,Galdeira,3,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,12,2953,1386,181,26,CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-25 12:16
SIRIUS,Bad Maniacs,INDUSTRIAL,kors k as teranoid,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3028,1403,222,15,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-16 11:46
SIRIUS,bass 2 bass,BUBBLEGUM DANCE,Ryu☆,4,1,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,1816,852,112,2,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-01-02 08:41
SIRIUS,beatchic☆仮面～好き、でいさせて～,E-DANCE POP,上野圭市(transforming into Masao Lovely)feat.星野奏子,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,9,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,BEAUTIFUL ANGEL,DRUM'N'BASS,DJ SWAN,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,being torn the sky,ELECTRO POP,猫叉Master+ feat.JUNE,3,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,7,0,0,0,---,HARD CLEAR,---,10,1941,946,49,1,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-08 08:23
SIRIUS,bloomin' feeling,HAPPY HARDCORE,Ryu☆,3,2,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2575,1265,45,3,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2020-02-08 11:17
SIRIUS,D,NEXT SKOOL BREAKBEATS HARDCORE,Eagle,0,0,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,11,0,0,0,---,ASSIST CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,DAWN -THE NEXT ENDEAVOUR-,DRUM & BASS,L.E.D. fw.堀澤麻衣子,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,Dazzlin' Darlin-秋葉工房mix-,EUROBEAT,Remixed by DJ Command,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,DESIRE,UK HARDCORE,M-Project fw. GUHROOVY,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2747,1315,117,3,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-02 08:27
SIRIUS,DOMINION,HARDCORE,L.E.D.-G,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,CLEAR,---,12,3029,1431,167,17,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-16 10:38
SIRIUS,DROP,WHITE SEQUENCE,dj TAKA feat.Kanako Hoshino,1,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2596,1264,68,4,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-02 13:06
SIRIUS,Elisha,TRANCE CORE,DJ YOSHITAKA,0,2,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,Empire State Glory,CYBERPUNK,Dirty Androids,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2607,1278,51,2,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-24 14:52
SIRIUS,eRAseRmOToRpHAntOM,HARDCORE,L.E.D.-G VS GUHROOVY,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,CLEAR,---,10,0,0,0,---,NO PLAY,---,12,0,0,0,---,CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,Evans,HARD RENAISSANCE,DJ YOSHITAKA,1,3,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,11,0,0,0,---,NO PLAY,---,12,2653,1242,169,12,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-02 12:00
SIRIUS,EXUSIA,HARDCORE,L.E.D.-G,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,NO PLAY,---,12,3609,1704,201,28,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-09 11:25
SIRIUS,G59,EXPERIMENTAL MUSIC,怒れる金の獅子,1,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,3673,1722,229,9,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-12-01 11:33
SIRIUS,GALGALIM,HARDCORE TECHNO,L.E.D.,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,FULLCOMBO CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,GOLDEN CROSS,TECHNO,dj REMO-CON VS dj TAKA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,Hydrogen Blueback,TECH DANCE,MAD CHILD,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,8,0,0,0,---,NO PLAY,---,10,2277,1107,63,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-24 12:03
SIRIUS,Keep it-秋葉工房mix-,EUROBEAT,DJ Command feat. NAGISA,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,Last Burning,ELECTRO,Dirty Androids,1,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,FULLCOMBO CLEAR,---,7,0,0,0,---,HARD CLEAR,---,10,2310,1116,78,0,FULLCOMBO CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-30 08:40
SIRIUS,Light Shine,BUBBLEGUM DANCE,Ryu☆,0,0,0,0,0,---,NO PLAY,---,5,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,MIRACLE MEETS,BUCHIAGE TRANCE,Lucky Vacuum,1,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,2172,1046,80,3,HARD CLEAR,AAA,0,0,0,0,---,NO PLAY,---,2019-11-09 12:15
SIRIUS,mosaic,TECHNO POP SPEED,Auridy,0,0,0,0,0,---,NO PLAY,---,7,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,12,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,NEW SENSATION -もう、あなたしか見えない-,ONLY ONE IDOL SONG,SUPER HEROINE 彩香-AYAKA-,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,10,0,0,0,---,HARD CLEAR,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,NoN-Fiction Story!,TECHNO POP,Creative Life,0,0,0,0,0,---,NO PLAY,---,4,0,0,0,---,FULLCOMBO CLEAR,---,7,0,0,0,---,HARD CLEAR,---,10,0,0,0,---,FULLCOMBO CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
SIRIUS,Programmed Sun,PSY TRANCE(MORNING),kors k,0,0,0,0,0,---,NO PLAY,---,6,0,0,0,---,NO PLAY,---,9,0,0,0,---,NO PLAY,---,11,0,0,0,---,HARD CLEAR,---,0,0,0,0,---,NO PLAY,---,2019-10-19 17:22
